"Hijos","Sexo.Jefe","Sexo.Conyuge","Tipo.Union","Edad.Jefe","Edad.Conyuge","Region","Estrato.vivienda","Trabajo.Jefe","Trabajo.conyuge","Ingresos.totales","Uso.tecnologia.Jefe","Uso.tecnologia.conyuge","Edu.Jefe","Edu.Conyuge"
3,1,2,2,32,27,9,0,1,4,200008,2,2,1,1
3,1,2,2,44,48,9,0,1,6,150008,0,0,1,1
1,2,NA,3,61,NA,9,0,1,NA,200008,2,NA,1,NA
2,1,2,6,58,49,9,0,1,1,500016,0,0,1,1
0,1,2,6,67,66,9,0,1,1,110016,0,0,1,1
3,1,2,2,31,25,9,0,1,4,71674,0,0,1,1
2,2,NA,3,62,NA,9,0,1,NA,110008,0,NA,1,NA
1,1,2,2,45,23,9,0,1,4,640016,0,0,1,1
2,1,2,2,45,39,9,0,2,4,0,2,2,3,1
6,1,2,2,54,36,9,0,1,1,650016,0,0,1,1
5,1,2,6,53,50,9,0,6,4,8,0,0,1,1
3,2,NA,3,60,NA,9,0,6,NA,897000,0,NA,1,NA
2,1,2,2,41,50,9,0,1,4,200008,2,2,1,1
6,1,2,2,30,31,9,0,1,4,200008,0,0,1,1
2,1,2,2,37,32,9,0,6,4,1565000,2,2,2,3
0,1,2,2,67,56,2,3,6,1,2749166,2,2,1,1
2,2,NA,3,72,NA,2,2,4,NA,889009,0,NA,1,NA
7,2,NA,4,36,NA,2,2,1,NA,1958333,2,NA,1,NA
2,2,NA,6,81,NA,2,3,4,NA,350000,2,NA,1,NA
0,2,NA,3,66,NA,2,3,1,NA,225000,0,NA,1,NA
1,1,2,6,65,65,2,3,1,4,1175000,2,0,1,1
1,1,2,6,66,49,2,4,1,4,10316666,2,2,3,3
2,1,2,6,42,42,2,1,1,1,2148819,2,0,3,1
0,1,2,2,55,39,2,4,2,1,1150000,2,2,1,1
0,1,NA,5,51,NA,2,4,1,NA,6460143,2,NA,3,NA
0,1,2,2,76,56,2,5,6,1,8383333,2,2,3,3
1,1,2,6,58,55,2,5,1,4,1531005,2,2,3,3
1,1,2,6,69,59,2,4,6,4,3200000,2,2,1,1
1,1,NA,4,44,NA,2,2,1,NA,1200000,2,NA,1,NA
3,1,2,6,57,59,2,3,1,1,1645365,0,0,1,1
0,1,2,6,67,62,2,3,5,4,2075000,2,2,1,1
0,2,NA,5,50,NA,2,3,1,NA,1508333,0,NA,1,NA
0,2,NA,3,65,NA,2,3,4,NA,1500000,2,NA,1,NA
3,1,2,2,37,28,2,3,1,1,2200000,2,2,2,3
1,1,2,6,47,51,2,2,1,1,1429672,0,2,1,1
2,1,2,2,47,45,2,3,1,4,25643333,2,2,1,2
1,1,2,1,38,35,2,1,1,1,2000000,2,2,1,1
1,1,2,6,25,19,2,2,1,4,1202833,0,2,1,1
3,2,NA,4,35,NA,2,2,1,NA,1084125,2,NA,3,NA
0,2,NA,4,52,NA,2,2,1,NA,1700000,2,NA,1,NA
1,2,NA,4,52,NA,2,2,1,NA,506000,0,NA,1,NA
2,2,1,2,32,33,2,2,4,1,1305198,2,0,1,1
1,2,NA,4,48,NA,2,3,1,NA,1000000,2,NA,1,NA
0,2,NA,5,40,NA,2,2,1,NA,1950000,2,NA,3,NA
1,1,2,6,76,57,2,2,4,4,897125,1,1,1,1
1,1,NA,4,37,NA,2,2,1,NA,1200000,2,NA,1,NA
4,2,NA,4,50,NA,2,2,1,NA,400000,2,NA,1,NA
0,2,1,2,66,48,2,2,1,1,1120000,2,2,1,1
3,2,1,2,31,34,2,2,1,1,920000,0,0,1,1
2,2,NA,3,69,NA,2,2,4,NA,161666,0,NA,1,NA
2,2,1,2,48,49,2,2,4,1,1500000,0,2,1,1
0,2,1,6,78,81,2,2,5,5,1600000,0,0,0,0
1,1,NA,4,49,NA,2,3,1,NA,1200000,2,NA,1,NA
3,1,2,6,33,35,2,2,1,2,900000,1,1,2,2
1,1,2,2,23,26,2,2,1,4,900000,2,2,2,2
3,2,1,2,46,51,2,2,2,2,0,2,2,1,1
1,1,2,6,64,56,2,3,1,4,1850000,2,2,3,1
1,2,NA,4,52,NA,2,3,4,NA,323333,2,NA,1,NA
3,1,2,6,46,46,2,3,1,4,1150000,2,0,1,1
4,2,1,6,62,69,2,3,4,5,1050000,2,0,1,1
1,1,2,6,59,54,2,3,1,4,1810833,2,2,1,1
0,1,2,1,56,49,2,3,1,1,5178116,2,2,1,3
2,2,NA,3,60,NA,2,3,1,NA,1497125,0,NA,0,NA
2,2,NA,3,69,NA,2,3,4,NA,897125,2,NA,1,NA
1,2,1,2,23,23,2,3,1,1,2000000,2,2,2,1
1,1,2,6,79,88,2,3,4,5,1625000,0,0,0,1
0,2,NA,5,70,NA,2,3,4,NA,800000,0,NA,1,NA
1,1,2,6,61,55,2,3,1,4,1600000,0,1,1,1
0,1,NA,6,52,NA,2,2,1,NA,1222032,2,NA,1,NA
1,2,NA,3,84,NA,2,3,6,NA,907282,2,NA,1,NA
1,2,NA,4,60,NA,2,2,1,NA,1500000,2,NA,1,NA
0,1,NA,5,44,NA,2,2,1,NA,980000,2,NA,1,NA
1,1,2,6,53,63,2,2,1,4,1569000,2,2,1,1
1,1,2,6,60,51,2,2,1,1,7916666,2,2,1,3
0,1,2,6,84,76,2,2,4,4,350000,0,0,0,0
1,1,2,2,37,28,2,2,5,1,1200000,2,2,1,1
0,1,2,6,74,70,2,2,1,4,3728000,0,2,1,2
1,1,2,6,45,39,2,2,1,4,98,0,2,3,3
1,2,NA,4,55,NA,2,1,4,NA,0,0,NA,1,NA
3,2,NA,2,51,NA,2,1,1,NA,300000,0,NA,1,NA
2,2,1,6,24,32,2,1,4,1,360000,2,2,1,1
2,2,1,2,27,32,2,1,4,1,1800000,2,2,3,1
3,1,2,2,41,37,2,1,1,4,3125000,2,2,3,3
2,2,NA,2,30,NA,2,1,1,NA,925116,2,NA,1,NA
2,1,2,2,39,37,2,1,1,4,2000000,2,0,1,1
3,2,NA,4,36,NA,2,1,1,NA,940000,2,NA,1,NA
0,2,1,2,57,63,2,1,4,1,500000,2,2,1,1
0,2,NA,5,62,NA,2,1,4,NA,100000,0,NA,1,NA
2,2,NA,3,80,NA,2,1,4,NA,0,0,NA,1,NA
0,1,2,2,50,43,2,1,1,4,708333,0,2,1,1
0,1,2,2,71,64,2,1,1,1,710000,0,0,0,0
0,1,NA,4,52,NA,2,1,1,NA,600000,0,NA,1,NA
1,1,2,2,56,34,2,1,1,4,150000,0,0,1,1
0,1,2,2,64,73,2,1,4,4,16666,0,0,0,0
2,2,1,2,39,39,2,1,4,1,400000,0,0,1,1
2,1,2,2,48,46,2,1,1,4,1290000,2,0,1,1
0,1,NA,5,31,NA,2,1,1,NA,1083333,2,NA,3,NA
1,1,2,6,65,65,2,1,1,4,828116,0,0,1,1
2,1,2,2,28,22,2,1,1,4,1058333,0,2,1,1
0,2,NA,2,40,NA,2,1,4,NA,12500,0,NA,1,NA
1,1,2,2,41,33,2,1,1,4,1225000,0,2,1,1
0,1,NA,2,47,NA,2,1,1,NA,862616,2,NA,1,NA
0,1,2,2,41,38,2,1,1,4,1629166,0,2,1,1
1,1,2,2,38,25,2,1,1,4,1629166,0,2,1,3
0,1,NA,5,50,NA,2,1,1,NA,1950000,0,NA,1,NA
2,1,2,2,39,51,2,1,1,4,850000,2,0,1,1
5,1,2,1,33,32,2,1,1,1,1750000,2,2,1,1
0,1,NA,5,39,NA,2,1,1,NA,850000,0,NA,1,NA
2,1,2,2,51,38,2,1,1,4,700000,2,2,1,1
1,2,1,2,18,23,2,1,1,2,400000,0,2,1,1
1,2,1,1,23,28,2,1,4,1,2200000,2,2,1,1
1,2,NA,4,35,NA,2,1,1,NA,1290000,2,NA,1,NA
0,1,NA,5,35,NA,2,1,1,NA,850000,2,NA,1,NA
0,1,2,6,63,66,2,2,6,4,1330000,2,0,2,3
0,2,NA,3,71,NA,2,2,4,NA,600000,0,NA,1,NA
1,1,2,2,31,27,2,3,1,1,3515000,2,2,3,3
1,2,NA,3,62,NA,2,2,4,NA,50000,0,NA,0,NA
0,1,2,6,55,51,2,2,1,4,872616,0,2,0,1
1,2,NA,3,63,NA,2,2,4,NA,0,0,NA,0,NA
4,1,2,2,37,34,2,2,1,4,960000,0,2,1,1
0,2,NA,3,74,NA,2,2,4,NA,16666,0,NA,0,NA
2,1,2,6,82,78,2,2,1,4,700000,0,0,0,0
1,1,2,6,59,61,2,2,1,4,483333,0,0,1,1
0,1,NA,4,60,NA,2,2,1,NA,350000,0,NA,1,NA
1,1,2,6,56,53,2,2,1,4,500000,0,0,0,0
1,1,2,2,29,23,2,2,1,4,858116,2,0,1,1
1,1,2,6,59,57,2,2,1,4,458333,0,0,1,1
0,1,2,6,78,73,2,2,1,4,833333,0,0,1,1
0,1,NA,5,63,NA,2,2,5,NA,150000,0,NA,1,NA
1,1,2,2,54,42,2,2,1,4,1200000,2,2,1,1
2,2,NA,4,50,NA,2,2,4,NA,300000,0,NA,0,NA
1,2,1,2,55,50,2,2,4,1,2116666,0,0,3,1
3,2,1,2,46,57,2,1,1,6,1000000,2,2,3,1
1,1,2,2,39,43,2,1,1,1,655000,2,0,1,0
1,1,2,6,43,46,2,1,1,4,400000,2,2,1,1
0,1,NA,3,78,NA,2,1,1,NA,100098,0,NA,0,NA
2,2,NA,5,63,NA,2,1,4,NA,33333,0,NA,1,NA
1,2,NA,5,26,NA,2,1,4,NA,0,2,NA,3,NA
1,1,2,6,55,55,2,1,1,1,700000,0,0,1,1
1,2,1,2,33,32,2,1,2,1,625000,2,2,3,3
0,2,NA,3,78,NA,2,1,4,NA,33333,0,NA,1,NA
1,1,2,6,52,48,2,1,1,4,320833,0,0,1,1
2,1,2,6,77,74,2,1,1,4,630000,0,0,1,1
2,1,2,6,43,42,2,2,1,4,300000,2,0,1,1
0,1,NA,4,51,NA,2,1,1,NA,250000,0,NA,0,NA
1,1,2,6,72,66,2,1,4,4,20098,0,0,1,1
0,2,NA,2,48,NA,2,2,1,NA,287500,0,NA,1,NA
1,2,1,6,52,58,2,1,1,1,250000,0,0,1,1
0,2,NA,3,73,NA,2,2,4,NA,8333,0,NA,1,NA
1,1,NA,3,70,NA,2,1,1,NA,98,2,NA,1,NA
2,2,1,2,41,56,2,1,4,1,600000,2,0,1,1
0,2,NA,5,55,NA,2,1,1,NA,98,2,NA,1,NA
2,1,2,2,29,31,2,2,1,4,800000,2,0,1,1
1,1,2,1,25,17,2,1,1,4,508333,0,0,1,1
2,2,NA,5,23,NA,2,1,4,NA,12500,2,NA,1,NA
0,1,2,2,60,58,2,1,1,4,600000,2,2,1,1
1,1,NA,3,86,NA,2,1,4,NA,300000,0,NA,0,NA
3,1,2,6,45,43,2,1,1,4,975000,0,0,1,1
2,1,2,6,46,43,2,1,1,4,200000,0,0,1,1
0,1,2,6,51,51,2,1,1,4,500000,0,0,1,1
2,1,2,2,35,33,2,1,1,4,466666,0,2,1,1
1,1,2,2,32,23,2,1,1,4,783333,2,1,1,1
3,2,NA,4,41,NA,2,1,1,NA,240000,0,NA,1,NA
0,1,NA,4,44,NA,2,1,1,NA,500000,0,NA,1,NA
0,1,2,6,58,48,2,1,1,4,1133333,0,0,1,1
3,2,1,6,35,44,2,1,1,1,1763333,2,0,1,1
3,1,2,2,46,33,2,0,1,4,106,2,2,1,1
1,1,2,2,70,57,2,1,1,4,287500,0,0,1,1
0,1,2,2,57,51,2,1,1,4,800000,0,1,1,3
0,2,NA,3,67,NA,2,1,1,NA,100000,0,NA,0,NA
1,2,1,2,55,48,2,1,1,1,1525000,0,0,1,1
3,1,2,6,44,42,2,2,1,4,1036333,0,2,1,1
1,1,2,6,54,49,2,2,1,1,4087333,2,2,3,1
3,1,2,6,74,61,2,1,1,4,450000,0,0,1,1
1,2,NA,4,63,NA,2,1,4,NA,0,0,NA,1,NA
1,2,1,6,62,67,2,1,1,1,1124116,1,2,2,1
3,2,1,6,37,41,2,3,4,1,823116,2,2,1,3
1,2,NA,4,52,NA,2,2,1,NA,800000,2,NA,3,NA
2,1,2,6,60,60,2,1,1,4,366666,0,0,1,1
3,1,2,2,31,28,2,1,1,4,450000,0,0,1,1
0,2,1,6,67,71,2,2,4,4,0,2,2,1,1
1,2,NA,4,44,NA,2,2,1,NA,2173333,2,NA,3,NA
1,1,2,2,65,46,2,3,1,1,1646232,2,2,1,1
2,1,2,2,38,29,2,3,1,4,800000,2,2,1,3
2,2,NA,5,26,NA,2,2,1,NA,650000,2,NA,1,NA
2,2,NA,4,38,NA,2,2,1,NA,500000,2,NA,1,NA
2,1,2,2,57,37,2,2,1,4,800000,2,2,1,1
0,1,2,6,64,62,2,1,5,4,33333,0,0,1,1
3,2,NA,4,30,NA,2,2,1,NA,700000,2,NA,1,NA
3,1,2,6,55,47,2,1,1,4,823116,0,0,1,1
1,2,NA,4,44,NA,2,2,1,NA,600000,2,NA,1,NA
1,1,2,2,56,55,2,2,1,4,400000,0,0,1,1
0,1,2,2,73,55,2,2,6,4,823119,2,0,1,1
0,1,2,2,60,56,2,1,1,4,800000,2,0,1,1
0,2,NA,3,57,NA,2,1,4,NA,0,0,NA,1,NA
2,1,2,2,25,16,2,1,1,4,600000,0,0,1,1
0,2,NA,3,58,NA,2,2,4,NA,833,0,NA,1,NA
0,2,1,2,54,60,2,1,4,1,500000,0,0,0,0
1,1,NA,4,54,NA,2,1,1,NA,261666,0,NA,1,NA
3,1,2,2,30,25,2,1,1,4,850000,2,2,1,1
0,2,NA,3,79,NA,2,1,4,NA,25000,0,NA,0,NA
3,1,2,2,45,37,2,1,1,4,333333,0,0,1,1
0,1,2,6,63,50,2,2,1,4,400000,0,0,1,1
0,1,NA,5,59,NA,2,1,1,NA,440000,2,NA,1,NA
3,1,2,6,57,39,2,1,1,4,708333,0,0,1,1
0,1,NA,6,83,NA,2,1,4,NA,8333,0,NA,0,NA
1,1,2,2,31,26,2,1,1,4,626666,0,0,1,1
0,1,2,6,55,54,2,1,1,4,375000,0,0,1,1
0,1,NA,4,63,NA,2,1,4,NA,8333,0,NA,1,NA
3,1,2,2,44,36,2,1,1,4,541666,0,0,1,1
2,1,2,2,30,30,2,1,1,4,966666,2,2,1,1
0,2,1,2,31,35,2,1,4,1,823116,2,2,1,1
1,1,2,2,26,25,2,1,1,4,826123,2,2,1,1
1,1,2,2,73,50,2,1,5,1,250000,0,0,1,1
1,1,2,2,57,52,2,1,1,4,823116,2,0,1,1
1,1,NA,5,48,NA,2,1,1,NA,300000,1,NA,1,NA
2,1,2,2,27,20,2,1,1,4,600000,0,0,1,1
1,1,2,2,24,23,2,1,1,4,826123,2,1,1,3
1,2,1,2,58,64,2,1,1,1,710000,0,0,1,1
0,1,2,6,76,81,2,2,1,4,412500,0,0,0,1
1,1,NA,4,70,NA,2,1,1,NA,850000,0,NA,1,NA
0,2,NA,3,74,NA,2,1,4,NA,16666,0,NA,1,NA
3,1,2,6,42,39,2,1,1,4,633333,0,0,1,1
0,2,NA,4,45,NA,2,1,4,NA,33333,0,NA,1,NA
1,2,NA,5,32,NA,2,1,1,NA,365000,1,NA,1,NA
1,1,2,6,65,62,2,1,1,4,346666,0,0,1,1
2,1,2,6,43,47,2,1,2,4,0,0,0,1,1
0,2,NA,5,52,NA,2,1,1,NA,375000,0,NA,1,NA
3,2,NA,5,52,NA,2,2,1,NA,400000,2,NA,1,NA
0,1,2,2,27,19,2,1,1,4,400000,2,2,1,1
0,1,NA,5,51,NA,2,2,1,NA,300000,0,NA,1,NA
1,2,NA,4,55,NA,2,2,1,NA,1025000,2,NA,3,NA
4,1,2,2,28,27,2,1,1,4,826126,2,2,1,1
1,2,NA,3,54,NA,2,2,1,NA,823116,2,NA,1,NA
2,1,2,2,39,41,2,2,1,4,500000,0,0,1,1
2,1,2,2,29,33,2,2,1,1,860000,2,2,1,1
2,1,2,2,55,30,2,2,1,4,900000,2,2,2,1
2,2,NA,4,41,NA,2,2,4,NA,370000,2,NA,1,NA
0,1,2,2,36,26,2,2,1,1,2225178,2,2,1,1
0,1,2,6,77,61,2,1,1,4,240000,0,0,1,0
0,2,1,6,39,41,2,3,1,1,400099,2,2,3,3
3,1,2,6,71,63,2,2,4,4,0,0,0,0,0
3,2,1,2,50,52,2,1,1,1,800000,2,2,1,1
4,2,1,2,35,34,2,1,4,1,600000,1,1,1,1
1,1,2,2,30,26,2,1,1,4,700000,0,0,1,1
3,1,2,6,36,39,2,1,1,4,2500000,2,2,1,3
4,1,2,2,48,44,2,2,1,4,600000,2,2,1,1
2,2,NA,4,39,NA,2,1,1,NA,370000,2,NA,1,NA
2,2,1,2,38,54,2,1,4,1,600000,2,2,1,0
1,2,1,2,20,21,2,1,4,1,300000,2,1,1,1
3,2,NA,4,52,NA,2,1,1,NA,200000,0,NA,1,NA
2,2,NA,4,37,NA,2,1,4,NA,0,0,NA,1,NA
0,1,NA,4,47,NA,2,1,2,NA,12500,1,NA,3,NA
0,1,2,6,74,73,2,1,1,4,203333,0,0,1,1
1,1,2,6,62,56,2,5,1,1,17175000,2,2,3,3
3,1,2,6,33,27,2,2,1,4,720000,2,2,1,1
2,2,NA,5,48,NA,2,1,1,NA,360000,2,NA,1,NA
1,2,NA,2,26,NA,2,1,4,NA,150000,0,NA,1,NA
2,2,NA,5,35,NA,2,1,1,NA,400000,2,NA,1,NA
1,2,NA,3,70,NA,2,1,4,NA,0,0,NA,0,NA
0,1,NA,5,24,NA,2,1,1,NA,500000,2,NA,2,NA
2,2,NA,4,51,NA,2,2,4,NA,115000,2,NA,1,NA
0,1,2,2,53,42,2,1,1,1,1000000,0,2,1,1
0,1,NA,5,49,NA,2,1,1,NA,200000,0,NA,1,NA
2,1,2,2,28,26,2,2,1,4,1105333,2,2,3,1
2,2,NA,6,54,NA,2,1,4,NA,83333,2,NA,1,NA
2,2,NA,4,29,NA,2,2,1,NA,1000000,2,NA,1,NA
2,1,2,6,28,34,2,2,1,4,1550000,2,2,3,1
1,1,NA,4,65,NA,2,1,4,NA,200000,0,NA,1,NA
2,1,2,6,44,35,2,2,1,1,1531630,2,2,1,1
2,2,NA,4,78,NA,2,2,6,NA,0,0,NA,1,NA
1,1,2,2,49,64,2,1,1,1,600000,2,2,1,1
0,1,NA,3,66,NA,2,2,6,NA,360000,0,NA,0,NA
1,1,2,2,27,23,2,1,1,4,600000,2,2,1,1
2,1,2,6,47,50,2,2,1,4,900000,0,2,1,1
1,2,NA,4,53,NA,2,1,4,NA,280000,2,NA,1,NA
1,1,2,6,69,69,2,1,6,4,0,0,0,1,1
0,1,NA,5,50,NA,2,1,1,NA,100000,0,NA,1,NA
1,2,NA,4,41,NA,2,2,1,NA,1400000,2,NA,1,NA
1,2,1,6,75,92,2,2,4,6,900000,0,0,1,1
2,2,NA,6,28,NA,2,1,4,NA,300000,2,NA,1,NA
3,2,NA,4,41,NA,2,1,1,NA,600000,2,NA,2,NA
0,1,NA,5,54,NA,2,2,1,NA,828116,2,NA,1,NA
2,2,NA,4,49,NA,2,2,1,NA,2000000,2,NA,1,NA
0,1,NA,4,33,NA,2,2,1,NA,850000,2,NA,1,NA
1,1,2,2,33,33,2,1,1,1,1700000,2,2,1,1
1,2,NA,2,58,NA,2,2,4,NA,600000,0,NA,1,NA
2,2,1,6,39,44,2,2,4,1,4828333,2,2,1,1
0,2,NA,4,63,NA,2,2,4,NA,250000,0,NA,1,NA
1,2,NA,3,67,NA,2,2,4,NA,0,0,NA,1,NA
2,2,NA,4,55,NA,2,2,4,NA,0,2,NA,1,NA
2,1,2,6,43,40,2,2,1,1,5550000,2,2,3,3
1,1,2,6,68,65,2,4,6,1,4603833,2,2,3,1
0,2,NA,3,73,NA,2,1,4,NA,120000,0,NA,0,NA
0,2,NA,3,74,NA,2,2,4,NA,200000,0,NA,0,NA
2,1,2,6,41,34,2,2,1,1,4316666,2,2,3,3
1,2,NA,5,48,NA,2,4,1,NA,6894764,2,NA,3,NA
1,1,2,2,26,25,2,2,1,4,2025000,2,2,1,3
1,2,NA,4,37,NA,2,2,1,NA,600000,2,NA,1,NA
1,2,1,2,28,41,2,2,1,1,2000000,2,2,1,1
3,1,2,2,37,34,2,4,1,1,8484431,2,2,3,3
1,2,1,2,40,44,2,2,1,1,1450000,0,0,1,1
0,2,NA,3,71,NA,2,3,1,NA,3500000,2,NA,3,NA
0,1,2,6,65,55,2,5,6,1,294,2,2,3,3
1,1,2,6,55,44,2,4,2,1,1012500,2,2,1,2
3,2,1,2,35,27,2,4,4,1,3000000,2,2,1,1
1,2,NA,5,53,NA,2,4,1,NA,4500000,2,NA,3,NA
1,2,1,2,38,30,2,2,4,1,10480000,2,2,1,1
0,2,NA,4,52,NA,2,5,1,NA,3150000,2,NA,3,NA
2,1,2,6,38,32,2,2,1,4,900000,2,2,1,1
0,1,2,2,27,23,2,1,1,1,1800000,2,2,1,1
0,2,NA,5,22,NA,2,5,1,NA,2100000,2,NA,2,NA
2,2,1,2,48,36,2,2,4,1,1062000,2,2,1,1
0,2,NA,5,79,NA,2,2,5,NA,0,0,NA,1,NA
0,1,2,6,48,43,2,1,1,4,1377500,0,2,1,1
2,1,2,2,28,33,2,2,1,4,682500,0,2,1,2
1,1,2,2,32,27,2,1,1,1,994666,0,0,1,1
2,2,NA,2,31,NA,2,2,4,NA,650000,1,NA,1,NA
0,1,NA,5,38,NA,2,1,1,NA,600000,2,NA,1,NA
1,1,2,6,59,49,2,2,1,4,2263332,0,0,1,1
3,1,2,2,32,28,2,2,1,4,500000,2,0,1,1
1,2,NA,6,68,NA,2,2,4,NA,1850000,0,NA,1,NA
1,1,2,6,58,59,2,2,4,4,788333,0,0,1,1
2,1,2,2,21,21,2,2,1,4,954166,0,0,1,1
1,1,2,2,55,55,2,2,1,4,1350000,0,0,1,1
2,1,2,6,27,24,2,2,1,1,2433333,0,2,1,1
1,1,NA,4,61,NA,2,2,1,NA,134166,0,NA,1,NA
1,1,NA,4,75,NA,2,2,5,NA,29166,0,NA,1,NA
0,2,NA,4,52,NA,2,2,4,NA,200000,0,NA,1,NA
2,1,2,2,40,32,2,2,1,4,1400000,2,2,1,1
3,1,2,2,37,35,2,2,1,4,700000,2,0,1,1
2,1,2,2,37,20,2,1,1,4,716666,0,1,0,1
2,1,2,6,56,46,2,1,1,4,1250000,0,0,1,1
0,1,NA,4,60,NA,2,2,1,NA,462500,0,NA,1,NA
3,1,2,2,23,19,2,2,1,4,666666,0,0,1,1
3,1,2,2,40,30,2,2,1,1,1478333,0,0,1,1
3,1,2,2,29,25,2,2,1,4,1025000,1,2,1,1
3,2,NA,6,46,NA,2,3,4,NA,700000,2,NA,3,NA
3,2,NA,4,46,NA,2,2,1,NA,3750000,2,NA,3,NA
2,2,1,2,53,40,2,2,1,1,3958333,2,1,3,1
1,2,1,6,28,29,2,2,1,2,1313000,2,2,3,3
1,2,NA,6,34,NA,2,2,1,NA,1956000,2,NA,3,NA
1,2,1,6,40,50,2,3,6,1,6000000,2,2,3,1
0,2,NA,4,56,NA,2,3,1,NA,1200000,2,NA,3,NA
2,2,NA,4,41,NA,2,2,1,NA,500000,2,NA,1,NA
1,2,NA,4,37,NA,2,2,4,NA,550000,2,NA,3,NA
1,1,2,6,48,43,2,2,1,4,950000,0,0,1,1
1,1,2,6,34,32,2,2,1,4,1244666,2,2,1,1
1,1,2,2,59,36,2,2,1,1,1570000,2,2,2,1
2,1,2,2,57,49,2,2,1,4,700000,0,0,1,0
0,1,2,6,57,54,2,2,4,4,192333,0,0,1,1
4,1,2,2,44,32,2,2,1,1,1144833,2,0,3,1
2,2,1,2,21,47,2,1,4,1,837500,2,0,3,1
1,1,2,2,47,52,2,2,1,4,1666666,2,2,1,3
1,2,NA,4,28,NA,2,1,2,NA,100000,2,NA,3,NA
2,2,NA,4,25,NA,2,2,4,NA,66666,2,NA,2,NA
1,2,NA,4,47,NA,2,1,4,NA,8333,0,NA,1,NA
1,1,2,6,69,63,2,2,1,1,1520000,0,0,1,1
2,1,2,2,73,61,2,2,1,4,650000,0,0,1,1
1,2,NA,4,57,NA,2,2,1,NA,400000,2,NA,1,NA
1,1,2,2,57,56,2,2,1,4,810000,0,1,1,1
1,1,2,2,27,27,2,2,1,4,400000,0,2,3,3
0,1,2,6,77,71,2,2,4,4,812500,0,0,1,1
1,2,NA,6,53,NA,2,3,1,NA,3575000,2,NA,3,NA
1,1,2,2,32,46,2,1,1,4,650000,2,2,1,1
1,1,2,1,27,25,2,2,1,4,343333,2,2,1,1
1,1,2,2,36,38,2,2,1,4,845000,2,2,3,3
1,1,2,2,64,52,2,2,4,1,700000,0,0,1,1
0,1,NA,3,79,NA,2,1,4,NA,12500,0,NA,0,NA
0,1,NA,4,49,NA,2,1,1,NA,66666,2,NA,1,NA
2,1,2,2,47,47,2,2,1,4,866666,0,0,1,1
1,1,2,2,70,66,2,2,1,4,350000,0,0,0,0
0,1,NA,5,53,NA,2,1,1,NA,1200000,0,NA,1,NA
1,1,NA,6,66,NA,2,1,1,NA,850000,0,NA,1,NA
0,1,NA,3,79,NA,2,1,1,NA,1225000,0,NA,1,NA
1,1,2,6,53,43,2,1,1,4,950000,0,0,1,1
2,1,2,2,45,39,2,1,1,4,800000,0,0,1,1
3,2,1,6,49,53,2,1,4,1,725000,0,0,0,0
1,2,NA,3,72,NA,2,2,4,NA,66666,0,NA,1,NA
2,2,1,2,42,37,2,2,1,1,4016666,2,2,3,3
2,2,NA,4,55,NA,2,2,1,NA,400000,0,NA,1,NA
1,2,1,6,45,60,2,2,1,1,800000,2,0,3,1
2,2,NA,4,35,NA,2,1,1,NA,2333333,2,NA,3,NA
2,1,NA,3,82,NA,2,1,4,NA,0,0,NA,0,NA
2,1,2,6,52,41,2,1,1,4,400000,0,0,1,1
3,1,2,2,46,49,2,2,1,4,980000,2,2,3,3
1,1,2,6,59,53,2,2,1,4,600000,0,0,1,1
1,1,2,2,61,54,2,2,1,4,383333,0,0,1,0
1,1,2,6,58,52,2,0,1,4,1833333,0,0,1,0
1,1,2,2,66,56,2,2,1,4,800000,0,0,0,0
0,2,NA,3,77,NA,2,0,4,NA,0,0,NA,0,NA
2,2,NA,4,54,NA,2,2,1,NA,400000,0,NA,1,NA
2,1,2,6,42,37,2,1,1,4,300000,0,0,1,1
1,1,2,6,46,38,2,2,1,4,541666,2,1,1,1
0,1,NA,4,64,NA,2,2,1,NA,550000,0,NA,1,NA
1,1,2,6,74,68,2,2,6,4,0,0,0,1,0
3,1,2,6,48,39,2,2,6,4,897125,2,2,1,1
0,2,NA,3,74,NA,2,2,4,NA,16666,0,NA,1,NA
4,1,2,6,44,42,2,2,2,4,0,0,2,1,1
3,1,2,2,29,32,2,2,1,4,1750000,0,2,1,1
2,1,2,6,47,50,2,2,1,1,2266666,2,2,1,1
3,1,2,6,47,41,2,2,1,4,1433333,2,2,1,1
1,1,NA,4,51,NA,2,0,4,NA,0,0,NA,1,NA
1,1,2,2,47,30,2,2,1,4,896666,0,2,1,3
0,1,NA,2,40,NA,2,2,1,NA,1050000,0,NA,1,NA
0,1,NA,5,35,NA,2,0,1,NA,175000,2,NA,1,NA
1,1,2,6,55,48,2,2,1,1,1100000,0,2,1,1
2,1,2,2,43,36,2,2,1,4,862620,0,1,1,1
1,1,2,6,65,58,2,2,1,4,700000,2,0,1,1
2,1,2,2,31,32,2,2,1,4,250000,0,2,1,3
0,1,2,6,48,43,2,2,1,4,441666,0,0,1,1
0,2,1,2,63,67,2,2,6,1,1000000,0,0,1,1
2,1,2,2,37,34,2,2,1,1,1759746,1,2,1,3
4,1,2,2,63,42,2,2,1,4,600000,0,0,1,1
1,1,2,2,52,57,2,2,1,4,800000,0,0,1,1
1,2,NA,3,68,NA,2,2,4,NA,180000,0,NA,1,NA
1,1,2,2,53,39,2,0,1,4,633333,2,1,1,1
