"Hijos","Edad.Jefe","Ingresos.totales","Sexo.Jefe","Region","Trabajo.Jefe","Edu.Jefe","Uso.tecnologia.Jefe","Estrato.vivienda","Tipo.Union"
"N",44,2405333,"1","8","1","1","0","2","4"
"N",22,1135666,"1","8","1","1","2","2","5"
"N",50,4000000,"2","8","1","3","2","3","4"
"T",38,2075000,"2","8","1","3","2","2","5"
"T",61,1034833,"2","8","1","1","2","2","5"
"N",59,925166,"2","8","1","1","0","1","5"
"N",48,1941674,"1","8","1","3","2","2","5"
"T",71,0,"2","8","4","1","0","2","3"
"T",39,826000,"2","8","6","3","0","1","5"
"T",77,780000,"2","8","4","0","0","3","3"
"N",37,2058333,"1","8","1","3","2","2","4"
"N",29,4058333,"1","8","1","3","2","2","5"
"N",38,600000,"1","8","1","1","2","3","4"
"N",34,900000,"1","8","1","1","0","2","5"
"T",32,2500000,"2","8","4","3","2","2","5"
"T",61,964166,"2","8","1","1","0","2","4"
"T",66,5033333,"2","1","4","3","2","4","3"
"N",51,700000,"2","1","4","1","0","1","4"
"T",54,850000,"2","1","1","1","2","1","4"
"T",31,416666,"2","1","2","1","2","1","4"
"N",50,98,"2","1","1","3","2","3","6"
"N",36,25000000,"1","1","1","3","2","3","5"
"T",40,25000,"2","1","4","0","2","0","2"
"T",33,1044000,"2","1","1","1","2","0","4"
"T",24,120000,"2","1","4","1","2","0","4"
"N",79,0,"1","1","5","1","0","0","3"
"T",52,2277083,"2","1","1","3","2","1","4"
"N",61,150000,"2","1","3","1","0","1","5"
"T",70,0,"2","1","4","1","0","1","3"
"N",59,800000,"1","1","1","1","2","1","4"
"T",41,750000,"2","1","2","1","2","1","5"
"T",39,250000,"1","1","1","1","0","1","5"
"T",71,0,"2","1","4","0","0","1","5"
"N",79,78333,"2","1","5","1","0","1","3"
"N",68,0,"1","1","5","0","0","1","3"
"N",60,200000,"2","1","4","1","0","1","4"
"N",38,800000,"1","1","1","1","0","1","4"
"T",41,650000,"2","1","3","3","2","1","5"
"N",69,98,"2","1","5","1","0","1","3"
"T",74,433333,"2","1","4","1","0","2","3"
"T",73,2000000,"2","1","5","1","0","2","6"
"N",86,250000,"2","1","5","0","0","1","3"
"N",86,25000,"2","1","4","0","0","1","4"
"N",49,550000,"1","1","1","1","2","1","4"
"T",42,325000,"2","1","1","2","0","1","4"
"T",58,800000,"2","1","4","1","2","2","3"
"N",72,33333,"2","1","4","1","0","2","3"
"T",33,11200000,"2","1","1","3","2","2","4"
"T",55,0,"2","1","4","0","0","1","5"
"N",52,0,"1","1","2","1","2","1","4"
"T",48,1900000,"2","1","4","0","0","1","2"
"T",38,0,"2","1","5","1","2","1","5"
"N",21,100000,"1","1","4","3","2","1","5"
"T",31,300000,"2","1","1","1","2","1","4"
"T",39,600000,"2","1","2","3","2","1","2"
"N",37,2000000,"1","1","1","1","2","1","5"
"T",29,861333,"1","1","1","1","0","1","4"
"T",30,30000,"2","1","4","1","0","1","5"
"T",42,4350000,"1","1","1","1","0","1","4"
"N",72,41764,"1","1","1","1","0","1","3"
"N",22,400000,"2","1","3","3","2","1","5"
"T",50,500000,"2","1","4","1","0","1","3"
"T",77,0,"2","1","4","1","0","1","3"
"N",67,8333,"2","1","4","0","2","1","4"
"T",26,300000,"2","1","1","1","2","1","5"
"N",79,16666,"2","1","4","1","0","1","3"
"N",66,600000,"1","1","1","0","0","1","4"
"T",45,60000,"2","1","4","1","0","1","4"
"T",33,519833,"2","1","1","3","2","1","3"
"T",47,16666,"2","1","4","0","0","1","3"
"N",64,240000,"1","1","1","1","0","1","4"
"T",39,100000,"2","1","4","0","0","1","2"
"N",69,400000,"1","1","1","1","0","1","5"
"N",74,0,"1","1","4","1","0","1","4"
"T",47,200000,"2","1","1","0","0","2","4"
"T",57,98,"1","1","1","1","0","2","4"
"T",49,250000,"2","1","1","1","0","1","4"
"N",90,108333,"2","1","5","1","0","1","4"
"T",35,99,"2","1","4","1","2","1","4"
"T",53,98,"2","1","1","0","0","1","4"
"T",27,100000,"2","1","4","1","0","1","4"
"N",72,8333,"1","1","1","0","0","1","4"
"T",21,20833,"2","1","4","1","0","1","4"
"T",21,133333,"2","1","1","3","0","0","2"
"T",52,433333,"2","5","1","3","2","3","4"
"N",68,1141666,"1","5","1","1","0","2","4"
"N",41,4166666,"1","5","1","3","2","3","5"
"T",50,0,"2","5","4","1","0","2","5"
"T",54,828000,"2","5","1","3","2","1","4"
"T",61,2500000,"2","5","4","3","2","4","5"
"T",55,4692500,"2","5","1","3","2","4","6"
"T",75,16458333,"1","5","1","3","2","4","3"
"T",60,0,"2","5","4","3","2","4","4"
"N",73,5500000,"1","5","4","3","2","4","6"
"N",53,6536666,"1","5","1","3","2","4","5"
"N",65,1166666,"1","5","1","1","2","4","5"
"N",69,2866666,"2","5","4","3","2","4","5"
"N",58,10000000,"1","5","1","3","2","5","6"
"T",53,1000000,"1","5","1","1","2","2","4"
"T",55,3078333,"2","5","1","3","2","4","4"
"N",59,2083349,"2","5","1","1","2","2","4"
"N",48,388333,"2","2","1","1","0","1","5"
"N",79,0,"1","2","5","1","0","1","3"
"T",54,350000,"2","2","4","1","0","1","3"
"N",67,400000,"1","2","1","1","0","1","4"
"N",62,0,"2","2","4","1","0","1","5"
"N",67,266666,"1","2","1","1","0","1","6"
"T",36,965008,"2","2","1","1","0","1","4"
"T",39,826000,"2","2","1","1","0","1","4"
"N",68,0,"2","2","4","1","0","1","3"
"T",50,180000,"2","2","1","1","2","1","3"
"N",69,0,"2","2","4","1","0","1","4"
"T",34,1032000,"2","2","1","3","2","1","4"
"N",54,2700000,"1","2","1","3","2","1","6"
"N",76,0,"2","2","4","1","0","1","3"
"N",56,80008,"1","2","1","1","0","1","5"
"N",19,16666,"1","2","2","1","2","1","5"
"N",78,0,"2","2","6","1","0","3","3"
"T",91,0,"2","2","4","1","0","2","3"
"T",51,700000,"2","2","1","1","0","1","3"
"N",41,2000000,"1","2","6","1","2","1","4"
"N",67,150000,"2","2","4","1","0","1","3"
"N",58,600000,"1","2","1","1","0","0","5"
"N",60,650000,"1","2","1","1","0","1","2"
"T",45,0,"2","2","4","3","2","2","4"
"T",38,1541250,"2","2","1","1","2","2","4"
"N",26,1659833,"1","2","1","3","2","2","5"
"T",40,1191666,"2","2","1","1","2","2","4"
"N",66,800000,"2","2","4","1","0","2","3"
"N",63,98,"1","2","1","3","0","1","4"
"N",58,899166,"1","2","1","1","0","1","4"
"T",30,500000,"2","2","4","1","0","1","4"
"T",55,0,"2","2","4","1","2","1","6"
"N",65,2883333,"2","2","4","3","2","3","2"
"N",42,899000,"2","2","1","1","2","1","4"
"N",58,899166,"2","2","1","1","1","3","2"
"N",69,1400000,"1","2","1","1","0","2","5"
"N",60,220000,"2","2","6","1","0","2","5"
"N",80,46666,"2","2","4","1","0","2","3"
"N",70,1625000,"2","2","6","1","0","2","3"
"N",78,16666,"2","2","4","1","0","2","3"
"N",51,8333,"2","2","4","1","1","2","5"
"T",62,2750000,"2","2","1","1","2","3","3"
"N",74,600000,"2","2","5","1","0","3","3"
"T",43,900000,"2","2","1","1","2","3","5"
"T",45,2303000,"2","2","1","3","2","3","3"
"N",66,9333333,"1","2","1","3","2","3","6"
"T",23,480000,"2","2","2","1","2","2","5"
"T",42,600000,"2","2","1","1","2","2","2"
"T",27,1500000,"2","2","4","3","2","2","5"
"N",53,20833,"2","2","4","3","2","2","5"
"N",71,300000,"2","2","4","1","0","2","3"
"N",61,183333,"1","2","4","1","0","2","5"
"T",62,1400000,"2","2","1","1","0","2","3"
"N",72,12500,"2","2","4","1","0","2","4"
"N",79,12500,"2","2","4","1","0","2","3"
"N",21,383333,"2","2","4","1","2","2","5"
"N",38,1008333,"1","2","1","1","0","2","4"
"N",53,100000,"1","2","4","1","0","2","5"
"T",39,1800000,"1","3","1","1","2","1","4"
"N",34,1137500,"1","3","1","1","2","1","4"
"T",64,2800000,"1","3","1","3","2","1","4"
"T",65,1275148,"2","3","1","1","2","1","4"
"N",47,700000,"2","3","1","1","2","1","4"
"N",77,600000,"1","3","1","1","0","1","3"
"N",37,1200000,"1","3","1","1","2","2","4"
"N",57,700000,"2","3","1","1","2","2","4"
"N",61,2000000,"1","3","1","3","2","1","5"
"N",23,600000,"1","3","1","1","2","1","5"
"N",80,25000,"2","3","4","1","0","1","3"
"T",47,500000,"2","3","4","1","2","1","3"
"T",84,0,"2","3","4","0","0","1","3"
"N",78,236666,"1","3","4","1","0","1","5"
"T",29,33333,"2","3","4","1","0","1","5"
"T",53,496666,"2","3","1","1","0","1","5"
"N",53,828000,"1","3","1","1","2","1","4"
"T",40,600000,"2","3","1","1","2","1","4"
"N",36,828116,"1","3","1","1","2","1","5"
"N",42,500000,"2","3","1","1","2","3","5"
"N",29,700000,"1","3","1","1","2","1","5"
"N",67,900000,"1","3","1","0","0","1","4"
"N",50,200000,"2","3","1","1","0","1","4"
"T",20,200000,"2","3","1","1","2","1","4"
"N",53,375000,"2","4","4","0","2","1","3"
"T",43,1833333,"1","4","1","1","0","0","4"
"N",69,691666,"1","4","1","0","0","1","5"
"T",47,800000,"2","3","1","1","0","2","5"
"T",38,591666,"2","3","1","3","2","2","3"
"N",67,145000,"2","3","4","1","0","1","4"
"T",68,500000,"1","3","4","1","0","1","4"
"N",69,400000,"2","3","4","1","2","2","4"
"N",53,1000000,"1","3","1","1","0","1","4"
"N",73,346666,"1","3","1","1","0","1","5"
"N",89,525000,"1","3","1","1","0","1","3"
"N",60,83333,"2","3","4","1","0","1","4"
"T",41,125000,"2","3","4","1","0","1","2"
"T",60,256666,"2","3","1","0","0","1","5"
"T",40,240000,"2","3","1","1","0","2","5"
"T",47,350000,"2","3","4","1","2","1","4"
"N",66,2450000,"2","3","4","3","2","2","5"
"T",36,6500000,"2","3","1","3","2","2","4"
"N",27,4000000,"1","3","1","3","2","3","5"
"T",40,3200000,"2","3","1","3","2","3","4"
"T",37,4500000,"2","3","1","3","2","3","5"
"N",48,850000,"1","3","1","2","2","1","5"
"T",33,1191666,"2","3","1","1","2","1","4"
"T",44,816666,"2","3","1","1","0","1","3"
"N",49,1121666,"1","3","1","1","0","1","4"
"T",45,500000,"2","3","1","1","2","2","4"
"T",50,1500000,"1","3","1","1","2","2","4"
"T",80,0,"1","3","4","1","0","1","3"
"T",80,0,"2","3","6","1","0","2","3"
"T",55,260833,"2","3","4","1","2","1","4"
"T",31,200000,"2","3","4","1","1","1","2"
"N",76,680000,"1","3","1","1","0","1","3"
"N",16,0,"2","3","3","3","2","1","5"
"T",56,255000,"2","3","4","1","0","1","3"
"T",58,0,"2","3","4","0","0","1","3"
"N",85,116666,"1","3","1","0","0","1","3"
"N",34,400000,"1","3","1","1","0","1","5"
"N",18,1190000,"1","3","1","1","0","1","5"
"N",70,0,"1","3","4","0","0","1","3"
"T",42,942792,"2","3","1","3","2","1","4"
"N",50,1203333,"1","3","1","1","2","1","4"
"T",33,355000,"2","3","1","1","0","1","2"
"T",21,33333,"2","3","4","0","0","1","2"
"N",52,1650000,"1","3","1","0","0","1","4"
"N",76,0,"1","3","4","1","0","1","3"
"N",73,866666,"1","3","1","1","0","1","4"
"T",36,1266666,"2","3","1","1","2","1","1"
"N",53,241666,"1","3","1","1","0","1","4"
"N",29,650000,"2","3","1","1","2","1","4"
"T",24,0,"2","3","4","3","2","1","4"
"T",29,2910000,"2","3","1","3","2","1","4"
"T",55,1701300,"2","2","1","1","2","3","4"
"N",38,3833333,"1","2","1","3","2","3","5"
"N",55,1863500,"2","2","1","1","2","2","3"
"N",64,550000,"2","2","1","1","0","2","6"
"N",78,0,"1","2","6","0","0","2","3"
"T",29,526666,"2","2","1","1","0","1","4"
"N",62,41666,"2","2","4","0","0","1","3"
"N",51,883333,"2","2","1","1","0","1","5"
"T",27,200008,"2","2","1","1","0","1","5"
"T",26,450000,"2","2","4","1","2","1","5"
"N",77,50000,"2","2","4","1","0","1","3"
"N",72,41666,"1","2","5","1","0","1","4"
"T",44,300008,"2","2","1","1","0","1","5"
"N",61,166666,"2","2","5","1","0","1","5"
"N",43,1633333,"1","2","1","1","0","1","3"
"T",51,0,"2","2","4","1","0","1","4"
"N",51,106,"2","2","1","1","0","1","2"
"T",26,775000,"2","2","1","3","2","1","5"
"T",38,800000,"2","2","1","1","0","1","5"
"N",64,58333,"2","2","4","1","0","1","3"
"N",29,853116,"1","2","1","1","2","1","4"
"N",68,400000,"2","2","1","0","0","1","3"
"N",68,250000,"1","2","1","1","0","1","3"
"N",53,100000,"1","2","1","1","0","1","5"
"N",51,106,"1","2","1","1","0","1","4"
"N",47,1325000,"1","2","1","1","2","1","5"
"N",75,900000,"1","2","1","1","0","2","3"
"N",35,800000,"1","2","1","1","0","2","5"
"N",74,12606,"2","2","4","0","0","1","3"
"T",70,106,"1","2","1","1","0","2","3"
"T",55,566666,"2","2","1","1","0","1","3"
"N",73,3250000,"1","2","6","3","2","2","4"
"N",31,897125,"1","2","1","3","2","2","5"
"N",64,791666,"2","2","1","1","0","2","4"
"N",40,800000,"1","2","1","0","2","2","5"
"T",38,1100000,"2","2","1","1","0","2","4"
"N",72,100000,"1","2","6","1","2","2","3"
"T",46,58333,"2","2","2","3","2","2","5"
"N",68,1178116,"2","2","1","3","0","2","5"
"N",80,616666,"1","2","6","1","0","2","6"
"N",19,400000,"2","2","1","1","2","2","5"
"N",84,780000,"2","2","4","0","0","2","3"
"T",46,0,"2","2","4","1","0","2","6"
"T",50,0,"2","2","4","1","0","2","3"
"T",67,300000,"2","2","4","0","0","2","3"
"T",56,25000,"2","2","4","1","0","2","3"
"T",25,930000,"2","2","1","1","2","2","5"
"T",45,333333,"2","2","1","1","0","1","5"
"N",21,500000,"1","2","1","1","0","1","5"
"N",49,700000,"1","2","1","1","0","2","5"
"T",44,700000,"1","2","1","1","0","2","4"
"N",35,180000,"1","2","1","1","0","1","5"
"N",47,600000,"1","2","1","1","0","2","5"
"N",67,800000,"1","2","1","1","0","2","4"
"T",34,1000000,"2","2","1","1","2","2","5"
"N",67,797752,"2","2","6","1","0","2","3"
"T",55,825000,"2","2","4","1","0","3","4"
"N",66,58333,"1","2","4","1","0","2","3"
"T",40,850000,"2","2","1","1","2","2","5"
"N",71,16666,"2","2","4","0","0","2","5"
"N",70,0,"2","2","4","3","0","2","5"
"N",62,458333,"2","2","1","1","0","2","4"
"N",81,25000,"2","2","4","0","0","2","3"
"T",57,41666,"2","2","4","1","2","2","4"
"N",46,450000,"1","2","1","1","2","2","4"
"N",83,41666,"2","2","4","1","0","2","4"
"T",83,41666,"2","2","4","1","0","2","3"
"T",53,1500000,"2","2","1","1","2","3","3"
"T",47,500000,"2","2","1","1","2","2","3"
"N",52,25000,"2","2","4","1","0","2","3"
"N",80,41666,"2","2","4","0","0","2","5"
"T",81,41666,"2","2","4","1","0","2","3"
"N",65,792000,"1","2","6","1","0","1","4"
"N",65,85416,"1","2","1","1","0","1","3"
"N",42,931630,"1","2","1","3","2","2","5"
"T",72,866666,"1","2","1","1","0","2","4"
"N",65,160000,"2","2","4","0","0","1","4"
"N",65,1166666,"1","2","1","0","0","1","4"
"T",19,1433333,"2","2","4","1","2","0","4"
"T",28,1266666,"2","2","1","1","2","1","2"
"T",46,1625000,"2","2","6","1","2","2","4"
"N",23,864583,"1","2","1","1","2","1","1"
"T",44,1266666,"2","2","1","1","2","1","4"
"N",22,1200000,"1","2","1","1","2","1","2"
"N",53,541666,"1","2","1","1","2","0","4"
"T",24,1941666,"2","2","4","1","2","0","2"
"N",51,600000,"1","2","1","1","0","1","2"
"T",48,514533,"2","2","1","1","2","2","2"
"N",44,5018666,"1","2","1","3","2","1","4"
"T",27,700000,"2","2","1","3","2","1","4"
"T",36,1229000,"2","2","1","1","2","1","4"
"N",67,966000,"1","2","1","0","0","6","4"
"N",55,200000,"1","2","4","1","0","6","4"
"N",35,3463666,"1","2","1","3","2","4","6"
"N",37,29000000,"1","2","1","3","2","4","6"
"N",31,1123333,"1","2","1","1","2","2","5"
"T",32,800000,"2","2","1","1","2","2","2"
"T",52,150000,"2","2","4","0","0","2","4"
"N",30,998000,"1","2","1","1","2","2","4"
"T",50,300000,"2","2","6","1","0","2","4"
"N",55,0,"2","2","4","0","0","1","5"
"N",59,33333,"1","2","6","1","0","2","4"
"T",71,0,"1","2","4","1","0","3","3"
"N",24,1312833,"1","2","1","1","2","1","4"
"N",83,901357,"1","2","4","1","0","3","4"
"T",40,1467000,"2","2","1","1","0","3","5"
"N",62,5205000,"1","2","1","1","2","4","6"
"N",35,700000,"1","2","1","1","2","3","5"
"N",71,2108333,"2","2","4","1","0","4","3"
"T",48,1800000,"2","2","1","1","2","2","5"
"T",63,41666,"2","2","4","1","0","3","6"
"N",64,900000,"1","2","1","1","0","3","5"
"T",86,183333,"1","2","5","1","0","4","3"
"T",47,750000,"2","2","1","1","2","1","4"
"N",25,2832032,"1","2","1","3","2","3","5"
"T",64,933481,"2","2","1","1","0","2","4"
"N",69,50000,"2","2","4","1","0","1","3"
"N",17,41666,"1","2","3","3","2","3","5"
"N",25,750000,"1","2","1","1","0","1","5"
"N",51,33333,"1","2","5","1","0","1","4"
"N",30,1350000,"1","2","1","1","2","1","4"
"N",18,985000,"2","2","1","1","2","2","5"
"T",42,1897032,"2","2","1","3","2","3","4"
"N",52,1325000,"2","2","1","1","2","2","4"
"N",58,2000000,"2","2","1","3","2","2","5"
"T",38,1000000,"2","2","1","1","2","3","4"
"N",47,2666666,"1","2","1","1","2","3","5"
"N",35,862625,"1","2","1","1","2","1","2"
"T",41,1590000,"2","2","1","3","2","1","5"
"T",59,325000,"2","2","1","1","0","1","3"
"T",76,0,"2","2","4","0","0","1","5"
"T",52,0,"2","2","4","1","2","1","5"
"N",27,3096000,"1","2","1","1","2","1","5"
"N",64,33333,"1","2","4","0","0","1","4"
"N",84,0,"2","2","4","1","0","1","3"
"N",23,828116,"1","2","1","1","2","1","5"
"N",60,666666,"2","2","1","1","2","1","5"
"N",81,33333,"2","2","4","1","0","1","3"
"N",55,250000,"2","2","4","1","0","1","4"
"T",62,200000,"2","2","4","0","0","2","3"
"N",47,900000,"2","2","1","1","2","2","5"
"N",22,720000,"2","2","1","1","2","2","5"
"T",59,400000,"2","2","1","1","0","2","3"
"T",40,800000,"2","2","1","2","2","2","4"
"T",40,16250,"2","2","3","3","2","1","2"
"T",53,850000,"2","2","1","1","0","1","5"
"T",55,800000,"2","2","4","1","0","2","4"
"N",43,4500000,"1","2","1","3","2","2","5"
"T",24,116666,"2","2","4","1","0","2","5"
"N",45,480000,"2","2","1","3","2","2","4"
"N",56,400000,"1","2","1","3","2","2","1"
"T",57,1053178,"2","2","1","1","0","2","5"
"N",23,928000,"1","2","1","1","2","2","5"
"N",61,83333,"1","2","1","1","0","2","4"
"N",73,68000,"2","2","5","1","0","1","3"
"T",75,166666,"1","2","1","1","0","2","3"
"T",88,0,"2","2","4","0","0","1","4"
"T",40,0,"2","2","4","1","0","2","4"
"T",38,583333,"2","2","1","1","2","2","6"
"N",68,400000,"1","2","1","1","0","2","3"
"N",38,1200000,"1","7","1","1","0","1","4"
"T",55,0,"2","7","4","1","2","2","4"
"T",26,1654423,"2","7","1","3","2","2","4"
"T",41,2300000,"2","7","1","1","2","0","4"
"N",79,20000,"2","7","4","1","0","1","3"
"T",89,25000,"2","7","5","0","0","1","3"
"N",67,825000,"1","7","1","1","0","0","4"
"N",46,716666,"2","7","1","1","0","0","5"
"T",22,1066666,"2","7","1","3","2","0","5"
"N",74,10000,"2","7","5","0","0","0","3"
"T",25,775000,"2","7","1","1","1","0","4"
"T",26,361666,"2","7","1","1","2","0","4"
"T",23,933333,"2","7","1","1","2","0","4"
"T",69,883333,"2","7","1","1","2","2","3"
"T",65,895172,"2","7","4","1","2","1","4"
"T",63,12500,"2","7","4","1","0","2","4"
"T",50,75833,"2","7","4","0","0","1","3"
"T",43,1397032,"1","7","1","1","2","2","4"
"N",52,200000,"1","7","1","1","2","2","4"
"T",66,2225000,"2","7","4","1","2","1","3"
"N",52,1708333,"2","7","6","3","2","1","4"
"T",60,446000,"1","7","1","1","2","2","4"
"N",44,1036616,"2","7","1","1","2","2","5"
"N",41,900000,"1","7","1","1","2","2","4"
"T",67,800000,"2","7","4","1","2","2","3"
"T",39,1726865,"2","7","1","3","2","2","4"
"N",60,960276,"1","7","1","1","2","2","5"
"N",36,1016814,"1","7","1","3","2","2","5"
"N",74,3041666,"1","7","6","3","2","2","4"
"N",76,406666,"1","7","1","1","0","1","4"
"N",59,2000000,"1","7","1","1","2","1","5"
"T",36,1024157,"1","7","1","1","2","2","4"
"N",49,650000,"1","7","1","1","0","1","4"
"T",58,98,"2","7","1","1","2","3","5"
"T",63,1200099,"1","7","1","1","2","3","2"
"N",68,2467333,"1","7","1","3","2","3","2"
"N",63,41666,"2","7","4","1","0","2","3"
"T",67,83333,"2","7","4","1","2","3","3"
"N",71,270000,"1","7","1","1","0","1","5"
"N",58,500000,"1","7","1","1","0","1","4"
"N",40,300000,"2","7","1","1","0","1","5"
"N",56,600000,"2","7","4","1","0","1","4"
"N",66,350000,"2","7","5","0","0","1","3"
"T",29,1082083,"2","7","1","1","2","1","4"
"N",42,400000,"1","7","1","1","0","1","4"
"N",67,1294833,"1","7","1","1","0","1","4"
"N",70,269166,"2","7","6","1","2","2","3"
"T",43,250000,"2","7","4","1","2","2","5"
"T",50,0,"2","7","4","1","2","2","4"
"N",49,991666,"2","7","6","1","2","2","3"
"N",73,0,"2","7","5","1","2","2","5"
"T",73,825000,"2","7","4","1","0","2","3"
"N",59,1083333,"2","7","4","3","2","2","4"
"N",21,100000,"1","7","4","1","2","2","5"
"N",68,500000,"2","7","4","3","2","2","4"
"T",62,0,"2","4","4","1","0","2","5"
"N",24,3031666,"2","4","1","3","2","3","5"
"T",54,750000,"2","4","1","1","0","2","4"
"T",79,3500000,"2","4","6","1","0","4","3"
"N",42,903666,"2","4","1","3","2","3","5"
"N",51,800000,"2","4","4","1","2","2","4"
"T",68,798000,"2","4","4","0","2","1","3"
"T",31,320000,"2","4","4","1","2","1","5"
"N",75,3226666,"1","4","6","3","2","4","4"
"T",31,1016666,"2","4","1","1","2","2","4"
"T",34,2000000,"2","4","1","3","2","4","5"
"N",59,2000000,"2","4","1","1","2","4","4"
"T",51,3325000,"2","4","6","3","2","3","6"
"N",61,543333,"2","4","4","1","2","3","3"
"N",61,1106333,"1","4","1","1","2","3","5"
"N",26,580000,"2","4","3","3","2","3","5"
"N",50,0,"2","4","4","1","2","1","5"
"N",68,800000,"1","4","1","1","2","1","4"
"T",79,98,"2","4","1","1","0","1","3"
"T",50,0,"2","4","4","1","0","1","3"
"N",56,300000,"2","4","1","1","0","1","5"
"N",30,600000,"2","4","1","3","0","2","5"
"N",25,1000000,"2","4","1","3","2","2","5"
"N",61,320833,"1","4","6","1","0","2","4"
"T",28,241666,"2","4","1","3","2","2","6"
"N",70,0,"2","4","4","1","0","2","3"
"T",25,630000,"2","4","1","3","2","2","4"
"N",63,900000,"1","4","1","1","0","3","4"
"T",64,0,"2","4","4","1","0","3","5"
"T",32,700000,"2","4","1","1","2","3","4"
"N",49,500000,"2","4","1","1","0","3","4"
"T",52,200000,"2","4","1","1","0","3","5"
"T",37,950000,"2","4","1","1","2","3","4"
"T",44,225000,"2","4","2","3","2","3","4"
"T",50,500000,"2","4","1","1","0","3","4"
"T",46,225000,"2","4","4","2","2","3","3"
"T",81,0,"2","4","4","1","0","3","3"
"T",51,1900000,"1","4","1","3","2","3","3"
"T",45,683333,"2","4","4","1","2","4","6"
"N",80,119166,"1","4","6","3","0","4","5"
"N",52,400000,"1","4","1","2","2","2","5"
"N",57,3000000,"2","4","1","3","2","4","4"
"N",54,3190000,"2","4","1","3","2","4","4"
"T",66,1566666,"2","4","4","3","2","3","3"
"N",58,2058333,"2","4","4","1","2","3","3"
"T",62,8600000,"2","4","1","3","2","3","6"
"N",56,863431,"1","4","1","3","2","3","3"
"N",62,8550000,"2","4","1","3","2","3","4"
"N",56,866666,"2","4","1","1","2","3","5"
"T",36,900000,"2","4","4","3","2","2","6"
"T",94,825000,"2","4","4","0","0","2","3"
"T",60,0,"2","4","4","1","0","2","3"
"N",61,1042000,"1","4","1","1","0","2","4"
"T",57,16666,"2","4","4","1","0","2","6"
"N",54,350000,"2","4","1","1","0","2","5"
"N",85,0,"2","4","4","0","0","2","3"
"T",57,350000,"2","4","1","1","2","2","4"
"N",36,0,"1","4","2","3","2","2","4"
"N",46,800000,"2","4","1","1","0","3","5"
"T",79,23333,"2","4","5","1","0","3","3"
