DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P784S1A3;FEX_C
7184699;1;1;1;3;30,5995497853243
7184699;2;1;2;4;30,5995497853243
7184703;1;1;1;3;55,4870003313459
7184711;1;1;1;2;59,8354985058085
7184712;1;1;1;3;58,0096018005986
7184723;1;1;1;3;55,4870003313459
7184727;1;1;1;3;34,9480479597869
7184731;1;1;1;1;38,053833231849
7184731;2;1;2;2;38,053833231849
7184735;1;1;1;5;39,3806462547032
7184736;1;1;1;3;52,6856067070575
7184736;2;1;2;4;52,6856067070575
7184739;1;1;1;3;15,4862876656741
7184739;2;1;2;4;15,4862876656741
7184740;1;1;1;2;4,59398729794033
7184745;1;1;1;3;8,57482966748729
7184745;2;1;2;4;8,57482966748729
7184746;1;1;1;3;14,0314972522324
7184746;2;1;2;4;14,0314972522324
7184746;3;1;3;5;14,0314972522324
7184747;1;1;1;3;11,0330039222592
7184747;2;1;2;4;11,0330039222592
7184752;1;1;1;3;11,8268534542827
7184752;2;1;2;4;11,8268534542827
7184752;3;1;3;5;11,8268534542827
7184754;1;1;1;3;7,32589635754023
7184755;1;1;1;3;11,4404143468551
7184757;1;1;1;3;5,77788965861537
7184763;1;1;1;4;59,4654164222505
7184765;1;1;1;3;44,0533238918653
7184770;1;1;1;3;33,3006481009225
7184770;2;1;2;4;33,3006481009225
7184770;3;1;3;5;33,3006481009225
7184775;1;1;1;3;39,9949228122464
7184775;2;1;2;4;39,9949228122464
7184775;3;1;3;5;39,9949228122464
7184777;1;1;1;3;19,9471400402384
7184781;1;1;1;2;29,1658099341088
7184782;1;1;1;3;17,1785067518726
7184782;2;1;2;4;17,1785067518726
7184872;1;1;1;2;114,134316995677
7184877;1;1;1;4;260,511611637519
7184881;1;1;1;3;298,338488821657
7184881;2;1;2;4;298,338488821657
7184885;1;1;1;3;188,394466994511
7184908;1;1;1;2;51,1180873827988
7184915;1;1;1;2;12,4807046640355
7184922;1;1;1;4;103,685055125614
7184922;2;1;2;5;103,685055125614
7184935;1;1;1;3;36,5904799450525
7184935;2;1;2;4;36,5904799450525
7184944;1;1;1;3;24,4247506860327
7184949;1;1;1;5;68,0834550759051
7184953;1;1;1;2;35,7614184084554
7184956;1;1;1;3;19,3410419316229
7184957;1;1;1;2;14,0687247093068
7184959;1;1;1;3;25,4271299019051
7184959;2;1;2;4;25,4271299019051
7184964;1;1;1;3;23,1160039620126
7184978;1;1;1;5;216,966727619651
7184984;1;1;1;5;17,8818451981605
7184988;1;1;1;3;17,8818451981605
7184994;1;1;1;3;37,8609169848651
7184997;1;1;1;2;24,3329676375303
7184997;2;1;2;3;24,3329676375303
7185001;1;1;1;3;53,7257372679708
7185001;2;1;2;4;53,7257372679708
7185005;1;1;1;4;82,1513552851941
7185027;1;1;1;3;165,907751800746
7185028;1;1;1;3;144,382806676439
7185030;1;3;1;3;329,569815667885
7185030;2;3;2;4;329,569815667885
7185056;1;1;1;4;448,598814923261
7185062;1;1;1;5;609,55794487018
7185062;2;1;2;6;609,55794487018
7185062;3;1;3;7;609,55794487018
7185067;1;1;1;3;576,003153921422
7185067;2;1;2;4;576,003153921422
7185091;1;1;1;2;71,0188105320649
7185091;2;1;2;3;71,0188105320649
7185102;1;1;1;2;140,18279503744
7185104;1;1;1;2;227,010777040352
7185104;2;1;2;3;227,010777040352
7185111;1;1;1;3;119,601047656355
7185115;1;1;1;3;167,920396877697
7185117;1;1;1;3;291,628195112413
7185117;2;1;2;4;291,628195112413
7185117;3;1;3;5;291,628195112413
7185141;1;1;1;3;230,648767038245
7185169;1;1;1;3;214,983880457861
7185169;2;1;2;4;214,983880457861
7185170;2;1;2;3;162,798535249216
7185170;1;1;1;2;162,798535249216
7185176;1;1;1;3;194,54907049549
7185241;1;1;1;3;216,359306902488
7185262;1;1;1;3;109,316749206395
7185281;1;1;1;5;16,0471787853069
7185282;1;1;1;2;22,0807829314087
7185282;2;1;2;4;22,0807829314087
7185283;1;1;1;3;18,7721937197003
7185283;2;1;2;4;18,7721937197003
7185287;1;1;1;4;17,3797076908743
7185287;2;1;2;5;17,3797076908743
7185300;1;1;1;3;16,5435169694659
7185300;2;1;2;4;16,5435169694659
7185303;1;1;1;2;21,0130248881945
7185303;2;1;2;3;21,0130248881945
7185311;1;1;1;3;21,7217566708986
7185327;1;1;1;3;83,2331730950239
7185327;2;1;2;4;83,2331730950239
7185327;3;1;3;5;83,2331730950239
7185373;1;1;1;4;734,105228455481
7185373;2;1;2;5;734,105228455481
7185373;3;1;3;6;734,105228455481
7185380;1;1;1;6;53,6466620065051
7185385;1;1;1;4;40,2534642476686
7185385;2;1;2;5;40,2534642476686
7185386;1;1;1;5;135,728302736041
7185386;2;1;2;6;135,728302736041
7185387;1;1;1;3;77,9210174937967
7185387;2;1;2;4;77,9210174937967
7185391;1;1;1;1;764,584333055595
7185392;1;1;1;4;825,295557394744
7185393;1;1;1;2;294,396006554654
7185393;2;1;2;3;294,396006554654
7185397;2;1;2;3;210,33492936684
7185397;1;1;1;2;210,33492936684
7185397;3;1;3;4;210,33492936684
7185397;4;1;4;7;210,33492936684
7185398;1;1;1;3;281,888662228131
7185398;2;1;2;4;281,888662228131
7185405;1;1;1;4;1019,17976390006
7185412;1;1;1;2;548,51815144044
7185412;2;1;2;3;548,51815144044
7185412;3;1;3;5;548,51815144044
7185412;4;1;4;6;548,51815144044
7185420;1;1;1;3;218,050038930966
7185420;2;1;2;4;218,050038930966
7185420;3;1;3;5;218,050038930966
7185421;1;1;1;3;443,352928453516
7185429;1;1;1;4;982,566766868402
7185429;2;1;2;5;982,566766868402
7185442;1;1;1;4;1441,80992964385
7185442;2;1;2;5;1441,80992964385
7185520;1;1;1;4;416,565713840286
7185520;2;1;2;6;416,565713840286
7185537;1;1;1;4;187,098349389471
7185537;2;1;2;5;187,098349389471
7185542;1;1;1;4;156,65629093613
7185543;1;1;1;3;175,513298226516
7185544;1;1;1;4;177,361910282119
7185545;1;1;1;5;165,709135755486
7185546;1;1;1;5;154,404314357348
7185546;2;1;2;6;154,404314357348
7185550;1;1;1;3;271,498177519451
7185553;1;1;1;4;227,531631475253
7185578;1;1;1;2;18,9706223149043
7185578;2;1;2;3;18,9706223149043
7185580;1;1;1;3;21,8712014846299
7185580;2;1;2;4;21,8712014846299
7185580;3;1;3;6;21,8712014846299
7185581;1;1;1;3;23,5544161607599
7185581;2;1;2;4;23,5544161607599
7185581;3;1;3;5;23,5544161607599
7185582;1;1;1;3;22,872484367521
7185588;1;1;1;11;14,9709209118422
7185588;2;1;2;12;14,9709209118422
7185591;1;1;1;4;22,5998065144768
7185593;1;1;1;4;21,0183766760311
7185601;1;1;1;3;103,055638271908
7185609;1;1;1;5;103,788462347749
7185616;1;1;1;3;56,6508071392386
7185616;2;1;2;4;56,6508071392386
7185619;1;1;1;3;86,6230292257802
7185622;1;1;1;6;143,31463022493
7185622;2;1;2;8;143,31463022493
7185625;1;1;1;3;189,600795538044
7185628;1;2;1;3;165,475082585025
7185629;1;1;1;3;213,400385390424
7185629;2;1;2;4;213,400385390424
7185630;1;1;1;4;180,765225760581
7185630;2;1;2;5;180,765225760581
7185632;1;1;1;5;146,24736830777
7185632;2;1;2;6;146,24736830777
7185632;3;1;3;7;146,24736830777
7185634;1;1;1;3;355,595953414838
7185637;1;1;1;3;107,291334334024
7185637;2;1;2;4;107,291334334024
7185639;1;1;1;3;195,134886793699
7185639;2;1;2;4;195,134886793699
7185639;3;1;3;5;195,134886793699
7185645;1;1;1;3;101,899704767641
7185645;2;1;2;4;101,899704767641
7185647;2;1;2;4;128,703104042465
7185647;1;1;1;3;128,703104042465
7185647;3;1;3;5;128,703104042465
7185648;1;1;1;4;90,0626191570861
7185650;1;1;1;3;98,751572287263
7185651;1;1;1;3;90,0626191570861
7185651;2;1;2;4;90,0626191570861
7185652;1;1;1;3;140,18419899667
7185652;2;1;2;4;140,18419899667
7185652;3;1;3;5;140,18419899667
7185654;1;1;1;3;147,60311846987
7185655;1;1;1;4;66,9039399208259
7185655;2;1;2;5;66,9039399208259
7185665;2;1;2;4;155,15051266094
7185665;1;1;1;3;155,15051266094
7185686;1;1;1;3;674,744011928583
7185690;1;1;1;2;379,052330847159
7185692;1;1;1;4;409,580652412233
7185692;2;1;2;5;409,580652412233
7185700;1;1;1;4;416,865577813263
7185702;1;1;1;3;443,608099345217
7185702;2;1;2;4;443,608099345217
7185726;1;1;1;3;438,394915828997
7185741;1;1;1;3;126,109368204808
7185750;1;1;1;3;419,636926400821
7185750;2;1;2;4;419,636926400821
7185750;3;1;3;5;419,636926400821
7185761;1;1;1;3;258,907718778049
7185773;1;1;1;3;119,279737176328
7185784;1;1;1;3;239,354603189319
7185784;2;1;2;4;239,354603189319
7185784;3;1;3;5;239,354603189319
7185785;1;1;1;3;268,782469799489
7185785;2;1;2;4;268,782469799489
7185787;1;1;1;6;207,691001705988
7185787;2;1;2;7;207,691001705988
7185787;3;1;3;8;207,691001705988
7185788;1;1;1;3;320,976488481664
7185788;2;1;2;4;320,976488481664
7185788;3;1;3;5;320,976488481664
7185789;1;1;1;4;154,378261335545
7185791;1;1;1;3;194,886443628931
7185792;1;1;1;3;190,429423183378
7185793;1;1;1;3;291,295076735126
7185793;2;1;2;4;291,295076735126
7185806;1;1;1;4;38,8470802743128
7185807;1;1;1;3;45,4916840328174
7185807;2;1;2;4;45,4916840328174
7185808;1;1;1;3;84,7087572973917
7185808;2;1;2;4;84,7087572973917
7185813;1;1;1;7;98,4138700279114
7185813;2;1;2;10;98,4138700279114
7185814;1;1;1;6;110,945799681095
7185815;1;1;1;3;58,6992595738173
7185817;1;1;1;5;69,4109218410853
7185818;1;1;1;9;102,396227145967
7185818;2;1;2;10;102,396227145967
7185819;1;1;1;3;54,9287965452287
7185838;1;1;1;4;43,6848195555896
7185838;2;1;2;6;43,6848195555896
7185872;1;1;1;3;42,2271118000165
7185872;2;1;2;4;42,2271118000165
7185878;1;1;1;3;17,3588780976955
7185886;1;1;1;3;17,3588780976955
7185905;1;1;1;1;31,114198385026
7185905;2;1;2;2;31,114198385026
7185916;1;1;1;2;25,5060658850946
7185926;1;1;1;3;32,4825496161487
7185927;1;1;1;2;34,8250380773885
7185932;1;1;1;3;35,3794678789024
7185948;1;1;1;4;18,1761888290585
7185969;1;1;1;2;29,7550941159775
7185969;2;1;2;3;29,7550941159775
7185980;1;1;1;2;55,7895123135133
7185980;2;1;2;2;55,7895123135133
7186013;1;1;1;3;105,210655223819
7186013;2;1;2;4;105,210655223819
7186016;2;1;2;4;111,532894286399
7186016;1;1;1;3;111,532894286399
7186016;3;1;3;5;111,532894286399
7186017;1;1;1;2;68,547908792746
7186017;2;1;2;3;68,547908792746
7186038;3;1;3;5;105,683934124074
7186038;1;1;1;3;105,683934124074
7186038;2;1;2;4;105,683934124074
7186051;1;1;1;4;18,1761888290585
7186056;1;1;1;3;18,7833357054823
7186056;2;1;2;4;18,7833357054823
7186058;1;1;1;3;7,93566351647425
7186062;1;1;1;3;13,1530740329976
7186062;2;1;2;4;13,1530740329976
7186079;1;1;1;2;68,547908792746
7186079;2;1;2;3;68,547908792746
7186095;1;1;1;3;13,0142618707696
7186095;2;1;2;4;13,0142618707696
7186095;3;1;3;5;13,0142618707696
7186145;1;1;1;3;15,557056160518
7186145;2;1;2;4;15,557056160518
7186149;1;1;1;3;2,65728606002107
7186149;2;1;2;4;2,65728606002107
7186149;3;1;3;5;2,65728606002107
7186149;4;1;4;6;2,65728606002107
7186149;5;1;5;7;2,65728606002107
7186174;1;1;1;1;45,9142091404762
7186175;1;1;1;3;37,9593153714623
7186175;2;1;2;4;37,9593153714623
7186179;1;1;1;3;48,3787203891085
7186179;2;1;2;4;48,3787203891085
7186181;1;1;1;2;27,0187327775792
7186183;1;1;1;2;39,0969405648356
7186186;1;1;1;3;46,8094529691771
7186190;1;1;1;3;49,2952464824686
7186190;2;1;2;4;49,2952464824686
7186192;1;1;1;3;48,3872117386945
7186192;2;1;2;4;48,3872117386945
7186193;1;1;1;3;58,5224147989397
7186197;1;1;1;5;51,7431052598603
7186198;1;1;1;3;66,8813984370884
7186200;1;1;1;3;45,6095004104029
7186206;1;1;1;5;55,6255843503415
7186207;1;1;1;3;49,0589435873794
7186209;1;1;1;3;72,2269827012043
7186209;2;1;2;4;72,2269827012043
7186238;1;1;1;3;7,61114679800753
7186238;2;1;2;4;7,61114679800753
7186240;1;1;1;4;14,7580331639952
7186251;1;1;1;3;22,3409524202495
7186251;2;1;2;6;22,3409524202495
7186255;1;1;1;3;23,7894822040631
7186255;2;1;2;4;23,7894822040631
7186255;3;1;3;5;23,7894822040631
7186259;1;1;1;3;11,3993831758977
7186271;1;1;1;2;14,3185234897706
7186281;1;1;1;3;11,1972540253015
7186281;2;1;2;4;11,1972540253015
7186295;1;1;1;3;813,403385802645
7186295;2;1;2;4;813,403385802645
7186295;3;1;3;5;813,403385802645
7186295;4;1;4;6;813,403385802645
7186305;1;1;1;3;482,500143547286
7186305;2;1;2;4;482,500143547286
7186305;3;1;3;5;482,500143547286
7186324;1;1;1;4;385,825315676695
7186324;2;1;2;5;385,825315676695
7186360;1;1;1;3;117,114395328723
7186360;2;1;2;4;117,114395328723
7186371;1;1;1;3;21,6068827417167
7186371;2;1;2;4;21,6068827417167
7186371;3;1;3;5;21,6068827417167
7186371;4;1;4;6;21,6068827417167
7186373;1;1;1;4;17,0536889314824
7186377;1;1;1;3;24,978633754325
7186377;2;1;2;4;24,978633754325
7186379;1;1;1;2;25,3977508971151
7186379;2;1;2;3;25,3977508971151
7186382;1;1;1;3;30,0341615874274
7186382;2;1;2;4;30,0341615874274
7186383;1;1;1;3;28,9767167020537
7186383;2;1;2;4;28,9767167020537
7186386;1;1;1;3;35,2981782367235
7186386;2;1;2;4;35,2981782367235
7186396;1;1;1;3;27,4363756277463
7186396;2;1;2;4;27,4363756277463
7186396;3;1;3;5;27,4363756277463
7186399;1;1;1;4;23,0200232497472
7186406;2;1;2;4;76,8567204045522
7186406;1;1;1;3;76,8567204045522
7186406;3;1;3;5;76,8567204045522
7186409;1;1;1;3;93,6438207670953
7186409;2;1;2;4;93,6438207670953
7186409;3;1;3;5;93,6438207670953
7186419;1;1;1;3;28,5128607192916
7186419;2;1;2;4;28,5128607192916
7186420;3;1;3;5;23,7717645682893
7186420;1;1;1;3;23,7717645682893
7186420;2;1;2;4;23,7717645682893
7186423;1;1;1;5;179,422571902526
7186430;1;1;1;3;98,2087250902281
7186451;1;1;1;3;156,342555607294
7186460;1;1;1;4;134,349638372771
7186471;1;1;1;3;117,849900503879
7186471;2;1;2;4;117,849900503879
7186477;1;1;1;3;139,653829376809
7186477;2;1;2;4;139,653829376809
7186478;1;1;1;4;152,107107077114
7186478;2;1;2;5;152,107107077114
7186490;1;1;1;5;54,1850249621392
7186493;1;1;1;3;55,0717179457338
7186493;2;1;2;4;55,0717179457338
7186495;1;1;1;2;75,5179265237293
7186495;2;1;2;3;75,5179265237293
7186495;3;1;3;4;75,5179265237293
7186499;1;1;1;2;55,0473884367472
7186503;1;1;1;4;20,868314675501
7186505;1;1;1;2;16,0380682171062
7186505;2;1;2;3;16,0380682171062
7186505;3;1;3;4;16,0380682171062
7186532;1;1;1;4;126,311004055367
7186537;1;1;1;2;106,182733250748
7186537;2;1;2;3;106,182733250748
7186566;1;1;1;3;144,053367186153
7186566;2;1;2;4;144,053367186153
7186576;1;1;1;3;186,693829306064
7186576;2;1;2;4;186,693829306064
7186577;1;1;1;3;209,135870546897
7186577;2;1;2;4;209,135870546897
7186578;1;1;1;5;207,254531060074
7186591;1;1;1;2;154,849754556569
7186604;1;1;1;3;174,394549946179
7186643;1;1;1;4;27,5935428352897
7186643;2;1;2;5;27,5935428352897
7186644;1;1;1;1;47,312528991516
7186655;1;1;1;4;34,2367714630284
7186655;2;1;2;5;34,2367714630284
7186656;1;1;1;2;45,4452276953454
7186659;1;1;1;3;35,1423067692355
7186660;1;1;1;3;41,1978423976747
7186660;2;1;2;4;41,1978423976747
7186660;3;1;3;5;41,1978423976747
7186660;4;1;4;6;41,1978423976747
7186661;1;1;1;3;31,4718187886027
7186661;2;1;2;4;31,4718187886027
7186663;1;1;1;3;34,1737225182796
7186665;1;1;1;1;53,9516893518903
7186667;1;1;1;3;67,4145993965734
7186677;1;1;1;3;57,9246891964321
7186689;1;1;1;3;78,8892477580404
7186691;1;1;1;3;66,9451618415593
7186694;1;1;1;2;47,4453657681917
7186699;2;1;2;3;47,465757551416
7186699;3;1;3;4;47,465757551416
7186699;1;1;1;2;47,465757551416
7186701;1;1;1;3;54,378543280583
7186706;1;1;1;4;65,7937310497912
7186708;1;1;1;3;70,5827896719023
7186710;1;1;1;2;74,9518818570299
7186718;1;1;1;4;115,416368020624
7186727;1;1;1;2;16,3223705390453
7186731;1;1;1;3;14,1371414437462
7186731;2;1;2;4;14,1371414437462
7186731;3;1;3;5;14,1371414437462
7186733;1;1;1;3;16,6484768545031
7186733;2;1;2;4;16,6484768545031
7186733;3;1;3;5;16,6484768545031
7186746;1;1;1;3;123,577952714637
7186749;1;1;1;3;136,344000723714
7186755;1;1;1;3;158,66892918652
7186756;1;1;1;3;180,86113897507
7186759;1;1;1;5;141,191540780721
7186762;1;1;1;4;170,36811926021
7186764;1;1;1;3;182,476960489214
7186764;2;1;2;4;182,476960489214
7186766;1;1;1;3;263,27847930406
7186766;2;1;2;4;263,27847930406
7186766;3;1;3;5;263,27847930406
7186770;1;2;1;3;66,897875322319
7186770;2;2;2;4;66,897875322319
7186771;1;1;1;6;64,6084063482532
7186788;1;1;1;3;263,27847930406
7186788;2;1;2;4;263,27847930406
7186790;1;1;1;3;172,885850914567
7186790;2;1;2;4;172,885850914567
7186790;3;1;3;5;172,885850914567
7186795;1;1;1;2;99,7168867518398
7186797;1;1;1;3;48,8174645622815
7186797;2;1;2;4;48,8174645622815
7186820;1;1;1;1;802,403318943404
7186876;1;1;1;4;42,7544364074657
7186876;2;1;2;5;42,7544364074657
7186883;1;1;1;3;72,1188101606969
7186883;2;1;2;9;72,1188101606969
7186885;1;1;1;3;52,7986662317864
7186885;2;1;2;4;52,7986662317864
7186885;3;1;3;5;52,7986662317864
7186885;4;1;4;6;52,7986662317864
7186885;5;1;5;7;52,7986662317864
7186889;1;1;1;4;76,8825616988219
7186889;2;1;2;5;76,8825616988219
7186894;1;1;1;4;40,8311617556626
7186894;2;1;2;5;40,8311617556626
7186895;1;1;1;2;23,2157254823358
7186896;1;1;1;2;11,1401423612644
7186898;1;1;1;2;11,9950205122875
7186899;1;1;1;3;19,8662898963371
7186899;2;1;2;4;19,8662898963371
7186899;3;1;3;5;19,8662898963371
7186904;1;1;1;2;21,7589143719283
7186910;1;1;1;4;25,3348613113341
7186913;1;1;1;3;32,4002176326795
7186917;1;1;1;3;16,0141407167692
7186918;1;1;1;3;34,69974037126
7186918;2;1;2;4;34,69974037126
7186919;1;1;1;3;16,0141407167692
7186924;1;1;1;3;25,5585423803859
7186927;1;1;1;3;28,558123550224
7186927;2;1;2;4;28,558123550224
7186927;3;1;3;5;28,558123550224
7186932;1;1;1;2;23,2076845737925
7186936;1;1;1;4;40,2146684026087
7186940;1;1;1;3;42,5141911411892
7186940;2;1;2;4;42,5141911411892
7186940;3;1;3;5;42,5141911411892
7186946;1;1;1;3;38,8388906603374
7186946;2;1;2;4;38,8388906603374
7186947;1;1;1;3;39,9689472639997
7186947;2;1;2;4;39,9689472639997
7186948;1;1;1;3;29,4006364628414
7186953;1;1;1;3;23,838996451476
7186953;2;1;2;4;23,838996451476
7186955;1;1;1;3;32,4002176326795
7186955;2;1;2;4;32,4002176326795
7186956;1;1;1;3;23,838996451476
7186956;2;1;2;4;23,838996451476
7186960;1;1;1;2;32,5304802376978
7186960;2;1;2;3;32,5304802376978
7186960;3;1;3;6;32,5304802376978
7186963;1;1;1;3;41,6884931929096
7186963;2;1;2;4;41,6884931929096
7186969;1;1;1;3;27,6810905339315
7186971;1;1;1;3;27,312608412971
7186971;2;1;2;4;27,312608412971
7186971;3;1;3;5;27,312608412971
7186972;1;1;1;3;28,558123550224
7186972;2;1;2;4;28,558123550224
7186972;3;1;3;5;28,558123550224
7186974;1;1;1;3;38,2494013350898
7186977;1;1;1;3;43,2279041123803
7186979;2;1;2;4;34,1197635615894
7186979;1;1;1;3;34,1197635615894
7186982;1;1;1;3;29,4006364628414
7186985;1;1;1;4;96,8757498487572
7186985;2;1;2;5;96,8757498487572
7186991;1;1;1;3;88,0077499409012
7186995;1;1;1;4;61,9626464130556
7186995;2;1;2;5;61,9626464130556
7187006;1;1;1;3;61,448254703515
7187022;1;1;1;2;65,1436469704305
7187022;2;1;2;3;65,1436469704305
7187026;1;1;1;3;87,9071785319639
7187027;1;1;1;5;91,2246198984769
7187031;1;1;1;3;98,4798672845547
7187031;2;1;2;4;98,4798672845547
7187050;1;1;1;3;234,687333175737
7187054;1;1;1;2;105,968206429551
7187054;2;1;2;1;105,968206429551
7187058;1;1;1;3;113,800988896267
7187080;1;1;1;5;73,4545838836326
7187081;1;1;1;4;96,2305466613003
7187081;2;1;2;5;96,2305466613003
7187081;3;1;3;6;96,2305466613003
7187083;1;1;1;3;82,2578448020375
7187083;2;1;2;4;82,2578448020375
7187083;3;1;3;5;82,2578448020375
7187086;1;1;1;2;80,1118071610836
7187087;2;1;2;3;87,2663462044362
7187087;3;1;3;4;87,2663462044362
7187087;4;1;4;5;87,2663462044362
7187087;1;1;1;2;87,2663462044362
7187092;1;1;1;2;54,1863101828823
7187092;2;1;2;3;54,1863101828823
7187098;1;1;1;2;301,191173148058
7187117;1;1;1;3;418,857851335213
7187151;1;1;1;3;96,0167817861834
7187170;1;1;1;4;89,2086755759328
7187170;2;1;2;5;89,2086755759328
7187170;3;1;3;6;89,2086755759328
7187178;1;1;1;5;114,494913553415
7187182;1;1;1;2;160,292550325638
7187182;2;1;2;3;160,292550325638
7187199;1;1;1;3;128,279673916449
7187199;2;1;2;4;128,279673916449
7187200;1;1;1;5;210,303317027588
7187200;2;1;2;6;210,303317027588
7187202;1;1;1;5;135,581814648584
7187211;1;2;1;3;137,507883764529
7187226;1;1;1;3;155,301349860608
7187228;1;1;1;4;163,975196383917
7187228;2;1;2;5;163,975196383917
7187230;1;1;1;3;108,019465192401
7187230;2;1;2;4;108,019465192401
7187232;1;1;1;4;169,246291025491
7187239;1;1;1;3;103,445006173742
7187247;1;1;1;3;166,457341885264
7187258;1;1;1;4;160,194548645636
7187258;2;1;2;5;160,194548645636
7187349;1;1;1;3;87,495738253988
7187349;2;1;2;4;87,495738253988
7187396;1;1;1;4;111,981220809333
7187415;1;1;1;3;46,0409322104675
7187415;2;1;2;4;46,0409322104675
7187415;3;1;3;3;46,0409322104675
7187428;1;1;1;2;108,048440968431
7187428;2;1;2;3;108,048440968431
7187433;2;1;2;4;43,5078502981431
7187433;1;1;1;3;43,5078502981431
7187439;1;1;1;2;72,7460872309537
7187443;1;1;1;4;35,0551332269879
7187447;1;1;1;3;30,7658797966215
7187453;1;1;1;4;20,3598468245736
7187453;2;1;2;5;20,3598468245736
7187454;1;1;1;5;31,5892274776507
7187454;2;1;2;8;31,5892274776507
7187454;3;1;3;10;31,5892274776507
7187469;1;1;1;2;174,733840462673
7187503;1;1;1;3;249,477716015549
7187503;2;1;2;4;249,477716015549
7187551;1;1;1;4;235,239158559563
7187551;2;1;2;5;235,239158559563
7187551;3;1;3;6;235,239158559563
7187572;1;1;1;2;145,868511707439
7187579;1;1;1;4;105,657805978926
7187579;2;1;2;5;105,657805978926
7187579;3;1;3;6;105,657805978926
7187596;1;1;1;4;172,657487911414
7187601;1;1;1;3;153,078436480398
7187601;2;1;2;4;153,078436480398
7187613;1;1;1;1;107,663633209647
7187613;2;1;2;2;107,663633209647
7187634;1;1;1;3;163,179110796267
7187635;1;1;1;2;218,907381565668
7187635;2;1;2;3;218,907381565668
7187635;3;1;3;4;218,907381565668
7187647;1;1;1;3;149,552154162035
7187647;2;1;2;4;149,552154162035
7187649;1;1;1;4;187,853527462301
7187649;2;1;2;5;187,853527462301
7187650;1;1;1;3;158,469736206004
7187650;2;1;2;4;158,469736206004
7187657;1;1;1;4;129,873900699081
7187679;1;1;1;3;17,2669678890046
7187685;1;1;1;2;188,365934136374
7187732;1;1;1;5;56,2283847979676
7187744;1;1;1;3;152,315379303089
7187744;2;1;2;4;152,315379303089
7187769;1;1;1;3;95,44508033059
7187820;1;1;1;2;1789,88961142001
7187881;1;1;1;3;317,866735406652
7187883;1;1;1;2;198,454156218203
7187883;2;1;2;3;198,454156218203
7187883;3;1;3;4;198,454156218203
7187886;1;1;1;4;185,685980424265
7187886;2;1;2;5;185,685980424265
7187886;3;1;3;6;185,685980424265
7187890;1;1;1;3;121,337722262015
7187892;1;1;1;1;179,08679511256
7187892;2;1;2;2;179,08679511256
7187899;1;1;1;3;214,158111275919
7187899;2;1;2;4;214,158111275919
7187901;1;1;1;3;188,026257173969
7187908;1;1;1;4;55,5384211752087
7187916;1;1;1;3;61,5696711166773
7187950;1;1;1;4;283,746562359321
7187955;1;1;1;3;280,769204013612
7187995;1;1;1;3;60,4756060173753
7187995;2;1;2;4;60,4756060173753
7187997;1;1;1;3;69,7411440403142
7187997;2;1;2;4;69,7411440403142
7187998;1;1;1;3;55,3329658745925
7187998;2;1;2;4;55,3329658745925
7188000;1;1;1;5;64,8342518078683
7188002;1;1;1;3;61,9368895918497
7188002;2;1;2;4;61,9368895918497
7188002;3;1;3;5;61,9368895918497
7188013;1;1;1;3;112,332566153013
7188015;1;1;1;2;108,298913635666
7188043;1;1;1;1;35,3663810071722
7188044;1;1;1;3;9,02754846165223
7188047;1;1;1;3;8,10131935244656
7188047;2;1;2;4;8,10131935244656
7188047;3;1;3;5;8,10131935244656
7188061;1;1;1;3;7,42887047938185
7188073;1;1;1;3;7,95829052056827
